,chr2L,chr2R,chr3L,chr3R,chrX,start_coord,Chriz,CTCF,Su(Hw),BEAF-32,CP190,GAF,H3K4me1,H3K4me2,H3K4me3,H3K9me2,H3K9me3,H3K27ac,H3K27me1,H3K27me3,H3K36me1,H3K36me3,H4K16ac,RNA-polymerase-II
11,1.0,0.0,0.0,0.0,0.0,0.022,-0.22031451477644692,-0.9146498257366534,-0.9342173952042674,0.3747075395578792,-1.2200905822697188,2.2013103208861002,1.6167042009826451,0.479171563942404,-0.6833226902209336,-0.42325750560057807,-0.6353310765037571,0.7604941283902708,2.9973916196496084,-1.9203931167380677,0.8735490296490539,2.199991520276398,0.5067148238731419,1.1065409019198962
12,1.0,0.0,0.0,0.0,0.0,0.024,1.3115153546407334,-0.8127367131764669,-0.05509054452197878,1.2975175500855647,-0.1532554781431699,2.5254695455830825,0.5084678170233411,1.1600503645687268,1.307775039246289,0.7356361641056872,0.7904049404829973,0.5305287876925795,1.6790468739246642,-1.3862016023968076,0.6404431666022722,0.7755424230216981,0.3204820740150645,0.9138413787079578
13,1.0,0.0,0.0,0.0,0.0,0.026,1.6246911816671286,-1.086798356926794,0.1302346749702562,2.0227125106310138,-0.2372130676687581,-0.24112641657047076,0.00837062492113777,1.0937202740151475,1.7642612788970224,1.528654236436031,1.1698334877602299,-0.01413614648080874,1.003138389278555,-1.031980788861404,0.06015985523471794,1.4907444244688062,0.6649511189245688,0.16355625295640827
14,1.0,0.0,0.0,0.0,0.0,0.028,2.944312576472594,-0.6562483014935404,-0.9622145870926295,1.2205435769593518,1.0667338346156927,-0.04704053466476992,1.3861963017430077,1.3391033469219569,1.9911856760173123,0.2210314476680051,0.06986021046779833,0.6239119518234031,0.4810916009943128,-0.5473286242350502,-0.023800335890660662,1.1339557596987033,0.4567811639372626,1.2013329008037938
15,1.0,0.0,0.0,0.0,0.0,0.03,0.49164777010794425,-0.6236972330895849,0.19648707544220262,0.062307538057086796,1.267022076889556,0.7866057566061513,1.065008967853829,0.8126905097848358,-0.28810432001292613,1.9013331242892295,2.433647559836953,0.5882115164643998,1.3994015732297638,-1.533223449823666,0.7516435337646301,1.145861761164142,0.4365317785264243,0.5974133441500772
16,1.0,0.0,0.0,0.0,0.0,0.032,-0.6628992927765359,-0.55808928570307,-0.5284421828446586,-0.7956533326262245,-1.2587816657883653,-0.7912254776931258,-1.0979532418197582,-0.7583441733760794,-0.7531977147685565,3.754738730525599,3.9268759072570103,-1.0382959200205066,0.3856809468648778,-0.7331188589143003,0.7968817876156528,0.16051750425900416,-0.48546646808870364,-0.5027037774091369
17,1.0,0.0,0.0,0.0,0.0,0.034,0.3726438050429965,-0.04980488702108604,-0.7242924606267066,1.0570882180072976,-0.12306252885182473,-0.5078136481398222,-0.36361624771442697,-0.07547373153014927,0.09211194303128192,1.476882035673039,2.2645666039373444,-0.4392622144404657,0.9923525062104822,-0.9630943922635753,-0.2096710330812735,1.2844853830430236,-0.17136432482808792,0.33410471877576625
18,1.0,0.0,0.0,0.0,0.0,0.036,-0.7222613585570181,-0.23440482405421612,-0.7372952124363555,-0.8770390978097841,-1.1232929839402215,-1.2008774067028212,-1.2787811662907804,-1.0034983085283478,-0.7499680293864711,3.193554130879878,3.4883264001933827,-1.033185224842861,-0.8849981038240999,0.191275264447838,-0.5865420540452436,-0.9112564669095837,-0.7506288056914541,-0.3235858522593588
19,1.0,0.0,0.0,0.0,0.0,0.038,-0.5746181624597799,2.1061335314236085,-0.5180212070372335,-0.8066863949265488,-0.6219618737378908,-1.0064020748154028,-1.065632276897737,-0.9796122490664878,-0.7763079056151981,3.2181111851405806,4.189687260073183,-0.9863532323767967,-0.7203831299195762,0.5980561340343106,-0.8214556483935906,-0.7776018488474539,-0.8502704305996006,-1.127370016783328
20,1.0,0.0,0.0,0.0,0.0,0.04,1.600706416971695,1.8585054710691062,-0.9774541753688859,0.15399541502121478,0.6128493405761968,-0.08979816574420199,0.4521124428319796,1.0776214456493727,1.7416360286302544,1.9781003472807932,2.2401944834151926,0.12770872606025416,0.3375836456518651,-1.1132351732450314,-0.8160409826478987,1.9602639699181632,0.27842273750188795,0.7044220226924984
21,1.0,0.0,0.0,0.0,0.0,0.042,0.2409151786391718,0.19270113517229237,-1.1534213925546777,0.44828638442391705,-0.8078113156240024,0.8240455489010476,0.9090215529241886,0.8040461490813536,1.4508291591210691,2.0055573855932907,2.113344945558147,1.2472512057426068,0.7061007018096449,-1.047946591825542,1.6959240151497754,-0.04021658205997764,0.43592538780881,1.09234468303027
22,1.0,0.0,0.0,0.0,0.0,0.044,0.030080185542189254,-1.1911757928387325,-1.391515702366612,-0.5547531024044108,-1.8645780374867698,-0.9243169652912568,1.2745795922594183,0.8054655626397867,0.45954573852978436,2.45279651572732,2.6518774952122413,0.645878887351679,2.018542950107987,-1.5626044808383563,0.8502221581856652,1.6483589219188939,0.9958545892930587,0.0020770046516986663
23,1.0,0.0,0.0,0.0,0.0,0.046,-0.1052971619706263,-0.8313745397758293,-0.07543044620875398,0.003956011295366974,-0.24407005365536824,0.9528516011133399,1.2851171669044852,0.6076958339844288,1.5880668111070706,2.034759689831502,2.23269380086859,1.0351593169471311,1.2164822206254273,-0.5762391376258613,1.4163961878293079,0.09301285472204071,0.6386676066438545,0.3345833298804301
24,1.0,0.0,0.0,0.0,0.0,0.048,0.7998244457776986,1.4894674961214702,-0.3101362184785024,1.8610300002409943,0.9739424206092345,3.9798034018044843,3.0192426830362926,2.0333578627119575,0.7574661585684291,1.0234031595898037,0.7199762472488652,5.7575287456238335,1.6619179427091875,-1.895454222865688,2.6679758165896597,-1.312166605940231,2.4440479939422453,2.1899356591587456
25,1.0,0.0,0.0,0.0,0.0,0.05,-0.8479224977859979,-1.7834773128680188,-0.8102515868637776,0.027652812338862097,-1.3547934514599254,1.7456195747086312,2.9145760338734026,1.665971108590165,-0.5767295514824919,-0.2555800472683626,-0.7572620017328434,5.091624585790989,3.6243936405951263,-1.7339106625388014,4.7662285096421995,-1.2021851431865693,1.8473080213137778,1.705342496213556
26,1.0,0.0,0.0,0.0,0.0,0.052,-0.2892071649011701,-1.3955402490644273,-0.864600351054176,-0.5108147153593958,-1.1121842674134956,1.3140060571556351,1.3551823776259557,1.1890109441352819,0.3417009590067201,-0.18950484240995388,-0.5952805284095415,2.3285827782005852,2.490796888063338,-1.4497641188470285,2.1093968358947968,0.30343894824094025,1.3331405550585331,1.424020826436115
27,1.0,0.0,0.0,0.0,0.0,0.054,2.0392490254204354,-1.1433174779767261,0.5829540838188535,1.7375741582489095,2.2441944905554823,1.2548927881030463,1.385080333321071,1.523768439910968,2.231754533410779,0.5942582822517495,0.35917765533697454,0.8688295794630819,1.7986442838746979,-0.1694516928890257,0.2528559985199606,0.9783044367055231,1.1473548150287445,1.0880075510318683
28,1.0,0.0,0.0,0.0,0.0,0.056,2.5403013909191383,-0.5917524384590784,-0.06315710191044276,2.096114363533266,1.3648092578218418,-0.24025968376431048,0.6360816132551125,1.683157188826856,2.5430629355542704,0.1905388958416091,0.15445669479758053,0.37150832291532215,1.0261105321083497,-0.4120435456525758,-0.2973897150525927,1.5164484066359376,1.5361220667675413,0.5178185117617389
29,1.0,0.0,0.0,0.0,0.0,0.058,-0.8186887724951867,-0.049344959127533325,-0.5521744006948922,-0.9937596518775913,-1.2100380333260532,0.9828734305771113,-0.19428765583139365,-0.43464291173446656,-1.0234798825763187,-0.8033893584313032,0.15656210936074352,-1.2974806449368237,-1.175274613510327,3.3103159233982864,-0.6742882366645477,-1.023418345239708,-1.03913787281875,-1.1219829822620961
30,1.0,0.0,0.0,0.0,0.0,0.06,-0.05254213156919462,1.5294357951954551,-0.8359427598576696,-0.5356540141241448,0.22952948715943208,-0.7507875175004363,-0.8020696285748706,-0.7629221292558857,-0.8310314928701314,0.12710454279813344,0.6436334068986185,-0.6132508952151594,-0.7782549087152978,1.5824737018023172,-0.7284230347513548,-0.5745282754034111,-0.6255915243429496,-1.258224452791475
31,1.0,0.0,0.0,0.0,0.0,0.062,-0.8506193645970467,0.4205371396768979,-0.65414462434849,-0.7708687903666351,-0.5924821267211843,-0.7461112727538872,-0.9557185101057406,-0.9647094749326228,-1.3965879089986057,-0.7111190298504457,-0.3958278476360976,-0.9496543387191968,-1.1097363328618888,1.3818565172198936,-1.0161070202557696,-0.9517981966565511,-0.8406332080827588,-1.265297235352404
32,1.0,0.0,0.0,0.0,0.0,0.064,-0.5350808570999143,-0.24988179432544658,-0.7589362079648675,-0.4424535113239164,-0.7689370529157059,-0.4769310509549962,-0.8145923168402346,-0.4253924128562113,-1.1873157504867182,0.17686891445432243,0.1438251292554012,-0.550953904213914,-0.5211586595102751,1.287153596364141,-0.9848273424430708,-0.3776788079081286,-0.35701128541800775,-0.9762152690503124
33,1.0,0.0,0.0,0.0,0.0,0.066,-0.7007094090047042,-0.45772585466240495,-0.5445946624116424,-0.7756702757563984,-1.0845726935264342,-0.8584220126200094,-1.1027649576684952,-0.7671733698657286,-1.5257707273331753,-0.5105065900045442,-0.3717803064478806,-0.8830354316050364,-1.0176907778480813,1.512230749257291,-1.093675940076885,-0.9114400104962282,-0.6699962509567498,-0.9297257476149072
34,1.0,0.0,0.0,0.0,0.0,0.068,-0.45520440490093944,-0.4368857386840254,-0.42665212324078267,-0.5023537428216909,-0.8273418147256018,-0.2516157755250802,0.38517969517914785,-0.3669922003277545,-0.8296228724908369,-0.4865196134943551,0.10323919321797599,-0.5028554047840493,-0.7488431553793234,1.0602350690052833,-0.30811302034332355,-0.6454741517536368,-0.382521070466278,-0.49128701734337415
35,1.0,0.0,0.0,0.0,0.0,0.07,-1.2056101710578957,-0.5874225386150788,-0.8395366680176218,-0.8959679766137997,-1.5765590178830344,-0.049180903733736854,-1.140691444627795,-1.4357775063623035,-1.3794689742776574,-0.7622087438120373,-0.45107156343603133,-1.371094020117885,-1.7064187449378592,2.1087177099517196,-1.3804624172355646,-1.4704149502861323,-1.1457801331679165,-1.3887034190982932
36,1.0,0.0,0.0,0.0,0.0,0.072,-0.9235371522837924,0.6810123003740688,-0.49908454190432033,-0.4369210556195351,0.23940319937221827,-0.9808826896549234,-1.0662078734499196,-1.2625737131212857,-1.3995743932648805,-0.23730132830525805,0.285223143519153,-1.3745027237901786,-1.2455531369381332,2.0123703434020066,-1.0982159387234676,-1.1516447703710015,-0.8398793295382292,-1.654936198735773
37,1.0,0.0,0.0,0.0,0.0,0.074,-0.8358790015816574,0.6611476124144218,2.2283949309279594,-0.8065479713086727,1.6715986985705165,-0.7180072219888469,-1.4796078848750074,-1.3520335309781768,-1.3993371980629643,0.49390122849945167,0.4834405481031815,-1.3909194426537022,-0.9976781560958041,1.3596534928967283,-1.1293281546986171,-1.2601290742341742,-1.0399562398332454,-1.2020329539829506
38,1.0,0.0,0.0,0.0,0.0,0.076,-0.9426674942371083,-0.38827909598232885,1.0678639246703574,-1.0506348370374308,-0.6366880304824655,-1.1623825332207596,-1.1044744300677127,-1.2402502973070975,-1.1712755195114795,0.0739145920930411,-0.042683866003438056,-1.158991547249599,-1.2403363159061966,1.329591282257651,-1.1768587897036777,-1.2200755632196008,-0.7571559676769453,-1.6042716630253666
39,1.0,0.0,0.0,0.0,0.0,0.078,-0.7069497931149609,-0.21833657870950662,2.00840031891814,-0.7272288546607012,0.2187870880413289,0.36893196806074685,-0.8824134601307,-1.0321731306417936,-1.0148635852672632,0.3413912048917822,0.4807742044518617,-1.1087464095772903,-0.5623674688149334,1.5211915047309814,-0.904177941022951,-1.0077760416857353,-0.7495866409272461,-0.7625510242186733
40,1.0,0.0,0.0,0.0,0.0,0.08,2.0647041919704567,-0.4766103824708198,2.0087891177134787,1.9837177626224187,1.838595193540787,-0.6985457690869767,-0.21248182631622264,0.898181042454516,1.7567919089039616,-0.31269914792088993,0.22156316980456375,-0.32697854012750766,0.08607119608060834,-0.01671328346934833,-0.8772571165727184,0.58990168982074,0.6344467626678123,-0.1960691716207804
41,1.0,0.0,0.0,0.0,0.0,0.082,1.487288174337818,-0.46389620111319735,0.20849042146542723,1.165866070755932,1.773046697531189,0.6665252708121755,1.7006964511520193,1.539228318972799,1.4010660488042417,-0.3558530984539578,-0.5745354536552549,1.7999162524111325,2.350752812894956,-1.7181825416684346,0.708197681118632,1.559302351231167,1.9236162404032802,0.6119300845595186
42,1.0,0.0,0.0,0.0,0.0,0.084,1.006174677586413,-1.2793336835081972,-0.7415534398535613,0.6536248223522452,1.051182823702893,1.5073314238734798,2.028656779538286,1.66090635655001,0.7212835383297698,-0.1753424403786092,-0.24629417908858495,2.408186348633034,1.86634125861217,-0.7604562335848168,2.3246077369663305,-0.07433429311999593,1.295344898012555,1.34245024287956
43,1.0,0.0,0.0,0.0,0.0,0.086,1.554843332880412,0.6375322072258909,-0.9694554685731823,0.7893824672966865,0.7516117746738221,1.1211936520429902,1.0273794579942985,1.4633291769076282,1.6911703882671,0.40381294811991697,0.3471087251445131,2.023620281320137,1.6581448436043527,-1.038107869610788,0.2050581407513916,1.3772386143597244,1.8273026431384904,2.451676995067949
44,1.0,0.0,0.0,0.0,0.0,0.088,-0.6060476553342454,-0.11900633126084205,0.2878218989558265,-0.7911197654955726,0.8841188649934449,-1.1475589288484636,-0.9990384918161118,-1.2582842924842275,-1.0906725404324886,1.6602055424309,0.7286843083252982,-1.33255924627818,-0.8153825360685232,1.2548270572349218,-0.5162446909836957,-1.1304642239555458,-0.772838468691656,-1.598264859915083
45,1.0,0.0,0.0,0.0,0.0,0.09,-0.8774280746412628,-0.30196072281743414,-0.4805633163957978,-0.9114172392432098,-0.4703813972802394,-1.018836043183458,-1.3998443036880315,-1.3112620969074102,-1.3141901471245456,1.409223890440391,0.4043114344958149,-1.4634274592886714,-0.9123282426082995,1.4970351819933654,-1.1845820207253166,-1.198483158279364,-0.8434716427264249,-1.320822624982919
46,1.0,0.0,0.0,0.0,0.0,0.092,-0.940790218703434,-0.21514243618757803,-0.5039796412244737,-1.1019752786704566,-1.221284838391222,-1.196488141776049,-1.6410499015325992,-1.3913550024130004,-1.240032524712456,1.7988316720247182,0.6223646796047699,-1.4229921326243613,-1.33555985768322,1.0156592050748905,-1.0915668822492808,-1.4035066729903776,-1.071494698437633,-0.9943349383350799
47,1.0,0.0,0.0,0.0,0.0,0.094,-0.9564473537177304,-0.2363501768285699,-0.46323913076858464,-0.8352747248482258,-1.3311520492816482,-1.2924185301008606,-1.544597277499551,-1.259149049846851,-0.9689878821836692,1.5108401464234111,0.3766058338645418,-1.3660400368725554,-1.011529224632536,1.2004405025810558,-1.1362959174139755,-1.161255503250613,-0.7186202882632023,-1.0090476498773493
48,1.0,0.0,0.0,0.0,0.0,0.096,-0.6773872294047638,-0.14012256610510931,-0.5576786283212547,-0.63241106233609,-1.0426255072483699,-0.8619756499838263,-0.8321375270313596,-0.8431434841167774,-0.7213903269546689,1.2260114929421486,0.18988616712636136,-0.9919916185455993,-0.808557350607151,0.7277024812208072,-0.8957194747424447,-0.9388026882361076,-0.5447983894214156,-0.6866519830968976
49,1.0,0.0,0.0,0.0,0.0,0.098,-0.5021849174932141,-0.15460281127350115,-0.2442870185808576,-0.45749488423599177,-0.6353221234059911,-0.593126409180301,-0.8707408980841286,-0.7194467485560351,-0.6143169654061027,0.7536831664578952,0.2774203786116994,-0.786318520940379,-0.4541724791353911,1.0038525639377895,-0.5951138576914385,-0.6449751452279345,-0.4794217326874928,-0.8542759859492743
50,1.0,0.0,0.0,0.0,0.0,0.1,-0.4461191170344193,0.3534580615141836,-0.33324933642025134,-0.48450788022237673,0.8601925975794985,-0.7693511633352375,-0.7874737746983593,-0.695182328359517,-0.5991745130385995,0.15465640771479267,-0.12184730072159854,-0.7339305923606125,-0.7012774918589941,0.6638439679746385,-0.8740540932278318,-0.5805168128390854,-0.649951225149346,-0.36397736279629633
51,1.0,0.0,0.0,0.0,0.0,0.102,-0.6443076973462384,-0.43438929937479215,1.148877963017639,-0.8138305024633645,0.1512810200027518,-1.0134680201647635,-1.3093378475942072,-1.0641969759642622,-1.1620924462723363,1.0855932585961845,0.5734032299748388,-0.9887279915514285,-1.0184917578486699,1.123302406136839,-0.9128649262824667,-1.0119013873786116,-0.6375852647676693,-1.129277373067319
52,1.0,0.0,0.0,0.0,0.0,0.104,-0.9043598780623766,-0.4400542475043746,1.7521691086203646,-0.775353680140637,1.9463689786163203,-0.5146948659806452,-0.5085327514133396,-0.8408238484517643,-0.9986721733699688,0.038670647229892996,-0.3856156077547466,-0.9982205064009255,0.3842584127320059,-0.11230029445799115,-0.2790987784220006,0.06005855586328775,-0.46393207889263754,-0.9604905286697848
53,1.0,0.0,0.0,0.0,0.0,0.106,0.12989246935470627,-0.809176719237982,-0.5520684766927824,0.8614018092463394,-0.9987681725720534,-0.18888931919058508,0.19692357900159216,0.24020609291004355,0.20687500962424235,-0.37977057753211946,-0.49514763968807857,-0.7133891235008507,-0.28272153188853605,0.3169392134210038,1.0957495265188257,-0.6886260019477941,-0.20605128975299283,-0.5515376058784692
54,1.0,0.0,0.0,0.0,0.0,0.108,-0.008631291994763377,-1.0172243911835601,1.8306055821117575,-0.3193402583384712,-0.15222089226698216,-0.4274177944687767,-0.4566008809196826,-0.4392973001541247,-0.42094168732778753,-0.12419272159829074,0.08403226314664151,-0.6930100067666405,0.1358269779235177,0.34828732914858984,-0.20322533968235995,0.10320218143163425,-0.46070194260690667,-0.9029347786372532
55,1.0,0.0,0.0,0.0,0.0,0.11,1.301151160709937,0.0035946860806368316,-0.1912824593519672,0.6622464443001452,1.4301456215931667,1.748278777979881,1.0515541951843803,0.6063118758534344,0.31066940302660656,-0.4046124935919271,0.023389439630232454,0.7676213763602099,1.188374796840813,-0.46592963853744385,0.3447199923020459,0.4291707264005806,0.8027935929531935,0.9869106549029372
56,1.0,0.0,0.0,0.0,0.0,0.112,0.6304711447781985,-0.7147591472531403,0.9984088245622331,0.6418620102398621,1.3046184855391645,0.1233576134360626,0.9931641935701653,0.2722710997063735,0.1015365739766843,-0.43064306606957176,-0.16498725567989897,0.45732561464887966,1.062520325918762,-0.055365159509057155,0.7059036491923834,0.5343026163654127,0.5873884397941589,-0.15973908003522438
57,1.0,0.0,0.0,0.0,0.0,0.114,2.0794942110743655,-0.43095576131028457,-0.3994214885096888,1.2683615187194226,1.1184288527785329,0.45172397416734955,1.2878059096823975,2.3131584979031072,2.832103585231921,-0.39208555278627366,-0.09504999609361364,1.1457066356654655,0.9923174912337862,-0.9294526989039218,0.09927668454984627,0.8752207112188589,1.5454666396031378,1.4079560807619274
58,1.0,0.0,0.0,0.0,0.0,0.116,3.846261108320706,-1.1778716435398613,-1.2596670867906254,3.274091952806025,0.057264608462463444,-0.2904676304916508,1.3462730400793146,2.658943112291528,3.311862332649124,0.008730193547127903,0.13478108078249695,0.6301229231281704,1.1921232198874943,-1.2601575626030281,-0.4611993709950081,2.3649201531786916,1.232015853430971,0.6046070180074078
59,1.0,0.0,0.0,0.0,0.0,0.118,0.14571279935534662,-0.07856120557317608,0.4090396036512576,-0.026644028666998172,1.0630719868259766,0.2920006376261449,1.030108104443404,0.4950839395092438,0.11321180602301269,-0.37418548799528634,-0.2906071198505484,0.11259597712038756,0.31871470140239516,-0.3533908002095268,0.3137644697928003,0.21761748423478028,0.21482903754046054,-0.13608563028909157
60,1.0,0.0,0.0,0.0,0.0,0.12,-1.0124641773804257,0.2308061011678223,0.08424903379777628,-0.9712953220841997,-0.7304056957154591,-1.1585015557791989,-0.8822781173956332,-1.1796888175964177,-1.3378984247394807,-0.9071633207953165,-1.1206569710476586,-0.9560942799370815,-1.1179553491118963,0.8987295181862702,-0.7531042286744455,-1.0174485226136205,-0.8900516551199873,-0.8175983418476471
61,1.0,0.0,0.0,0.0,0.0,0.122,-0.5512626600004531,1.022500456129659,0.53078497052716,-0.6886460631386763,0.6145203450541622,-0.8316420851115627,-0.8138144234448561,-0.8629276500507451,-0.45660731957306366,-0.4956614317518124,-0.47310876287213877,-0.7705907591949789,-0.7909710002133853,0.784099670699384,-0.783121865935757,-0.7594959847419502,-0.5560772641452792,-0.6995029023982722
62,1.0,0.0,0.0,0.0,0.0,0.124,-0.7854864220463362,1.326681866620966,1.18811366876699,-0.807663486274837,-0.47606129623859855,-1.340350199117179,-1.3196644681868144,-1.2026694739150607,-0.6275883264385725,-0.6237785511072721,-0.9778902386529501,-1.2509796682885255,-1.0353081296141142,1.2295905368883748,-1.2954841525050702,-1.247631521740466,-0.818338881516677,-1.2214172411806397
63,1.0,0.0,0.0,0.0,0.0,0.126,-0.8485700594441118,0.07957772121216224,2.7535253466200644,-0.5437853256990269,0.06150497599687602,-0.7421453670153247,-1.553986622204305,-1.1968523598278646,-1.2001146463958259,-0.47562848853639605,-0.7670688193488162,-0.9531367640691445,-1.2110404010998623,0.6957110020497294,-1.2227090816664818,-0.992755852200141,-0.8095695853328683,-1.0724593398029028
64,1.0,0.0,0.0,0.0,0.0,0.128,-1.1118238838302315,0.09163252213106791,-0.03247604007729288,-0.8836020075871319,-1.053706018920217,-0.7588497598511836,-0.9925408738082965,-1.1468163432543395,-1.0214413823474853,-0.9793435473471336,-0.8718727613230519,-0.9886140323265017,-1.2774318957099302,1.1601341316113636,-1.1471660394800383,-1.1584878203809574,-0.917415182653298,-1.0607773052600127
65,1.0,0.0,0.0,0.0,0.0,0.13,-1.0906561781790334,0.4037742616718543,-0.15388630124408806,-0.8195427882229402,-0.9857536656091173,-0.9121058877866357,-1.6016345209045466,-1.2063516436141735,-1.0470534322817737,-0.611104905632228,-0.6508170041105957,-0.9347843051372671,-1.4736623700438753,0.9347788979124333,-1.090561101014994,-1.0457219264227748,-0.9187354547426527,-0.9449718040669878
66,1.0,0.0,0.0,0.0,0.0,0.132,-1.022735006227573,0.4184869722469403,2.224452264623226,-0.8734522219332911,-0.47296110864204527,-1.288809088473885,-1.6397008408725566,-1.4572655586804073,-1.2288009244102314,-0.9790600519077446,-0.9414774007694501,-1.2981903379401503,-1.5224431825346512,0.8850181703267417,-1.454537883116305,-1.2835017936615625,-1.0060898765358033,-0.634839324874243
67,1.0,0.0,0.0,0.0,0.0,0.134,-1.1245624342053573,1.9460939656909058,-0.24066979502858787,-0.8841843069180412,-1.2380205731938414,-1.1973559572207435,-1.4634923235682744,-1.4045671180562511,-0.8815550700320809,-0.5914828212483279,-0.7137077137964624,-1.105106523599453,-1.2494722717878979,0.8653169750772605,-1.2799476728061334,-1.1581652156255762,-0.9971344884216002,-0.6136082512636549
68,1.0,0.0,0.0,0.0,0.0,0.136,-0.9546635846730411,3.168007280639422,0.5633811734516737,-0.9499326694601851,0.8146073399152167,-1.0178899061663491,-1.1314544256267132,-1.218872687774286,-0.4340326291881783,-0.8405900249630412,-0.7505894763522177,-1.1215970635008967,-1.0789316554157489,1.1952466072031118,-0.9650786710749026,-1.1462457884147976,-0.8321015966436389,-1.3151438165401812
69,1.0,0.0,0.0,0.0,0.0,0.138,-1.2420540250597514,-0.022233235266820466,-0.4673996247675772,-1.101535111252171,-1.5457186063469814,-1.0292852701771482,-1.4773577073987807,-1.8190850580384403,-0.6208307953984731,0.28290869687311687,0.22535735301965346,-1.629545148149705,-0.9405578185378715,1.283952979621471,0.12036003551656936,-1.0621023819070134,-0.665789094694199,-1.9161150858123408
